date,campaign_id,country,publisher,os,size,banner name,LP(landing page),Views,Clicks,Spend,Downloads,Installs,Sales
3/13/2014,20591,Iran,5226,Win7,Small,Cleanblubtn,LP,243,7,2.52,4,1,0
3/13/2014,25288,Uzbekistan,3761,Win7,Small,noam,LP-GEN1,26914,239,118.42,113,44,3
3/13/2014,21864,Uzbekistan,All,Vista,Big,Clean2GrnBtn,LP2GB,211,20,5,11,2,0
3/13/2014,22957,Iran,4286,Win8,Small,CleanOrngbtnCer,LP,2717,378,102.06,206,103,1
3/13/2014,23427,Iran,5013,Win7,Small,CleanOrngbtnCer,LP2GB,3541,264,73.92,192,95,0
3/13/2014,21272,Ivory Coast,3761,Vista,Small,Cleanblubtn,LP2GB,685,7,5.82,5,0,0
3/13/2014,23089,Iran,4286,Win7,Small,BlueFlshOrangeBtn,LP2GB,6066,576,172.8,300,116,5
3/13/2014,19905,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,56,1,0.3,1,1,0
3/13/2014,19954,Iran,5876,Win8,Small,BlueFlshOrangeBtn,LP,44,0,0,,,
3/13/2014,22055,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,17938,185,75.85,99,20,2
3/13/2014,23472,Iran,3761,Win8,Small,Cleanblubtn,LP2OB,8802,111,59.94,53,23,1
3/13/2014,19902,Barbedos,3761,Win8,Small,BlueFlshOrangeBtn,LP,7849,189,54.78,72,32,1
3/13/2014,19365,Barbedos,5061,XP,Big,simple,LP,5005,48,10.08,25,6,0
3/13/2014,20111,Barbedos,5013,Vista,Small,BlueFlshOrangeBtn,LP,13,0,0,,,
3/13/2014,19968,Iran,5013,Vista,Small,BlueFlshOrangeBtn,LP,227,17,8.5,10,3,0
3/13/2014,21597,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,3843,75,25.94,25,9,2
3/13/2014,22046,Iran,3761,Vista,Small,BlueFlshBlueBtn,LP2OB,7056,129,47.63,51,12,4
3/13/2014,20109,Barbedos,5013,Win8,Small,BlueFlshOrangeBtn,LP,55,0,0,,,
3/13/2014,22566,Iran,5061,Win7,Big,CleanOrngbtnCer,LP2GB,61,2,0.76,,,
3/13/2014,20943,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,7473,144,51.51,46,15,0
3/13/2014,24931,Iran,5135,Win7,Small,noam,LP-GEN1,56189,676,387.7,364,132,4
3/13/2014,25225,Iran,5135,Vista,Small,noam,LP-GEN1,4254,54,29.35,28,12,0
3/13/2014,19343,Iran,5586,Win7,Small,simple1red,LP,229,8,2.8,4,3,0
3/13/2014,19948,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,13697,226,93.6,98,32,0
3/13/2014,19517,Iran,5135,XP,Small,BlueFlshOrangeBtn,LP,22,0,0.15,1,1,1
3/13/2014,23351,Iran,5330,Win7,Small,CleanOrngbtnCer,LP2GB,174,0,0,,,
3/13/2014,22990,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,627,16,5.33,4,0,0
3/13/2014,19951,Iran,5013,Win8,Small,BlueFlshOrangeBtn,LP,36,1,0.25,,,
3/13/2014,24676,Iran,5135,Win7,Small,AvailBlue,LP-GEN1,70034,766,483.23,383,148,3
3/13/2014,20169,Iran,6083,XP,Small,BlueFlshOrangeBtn,LP,27,0,0,0,0,0
3/13/2014,22057,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,54648,548,191.8,285,133,9
3/13/2014,19502,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,27,2,0.6,0,0,0
3/13/2014,22056,Iran,5059,Win7,Big,CleanOrngbtnCer,LP2OB,153445,1052,399.76,540,172,8
3/13/2014,22958,Iran,4286,Win7,Small,CleanOrngbtnCer,LP,4966,288,92.16,124,47,3
3/13/2014,19952,Iran,5862,Win8,Small,BlueFlshOrangeBtn,LP,23,2,0.34,,,
3/13/2014,19345,Iran,5586,Vista,Small,simple1red,LP,12,3,1.35,1,0,0
3/13/2014,19696,Iran,5061,Win7,Big,simple1red,LP,26,1,0.4,,,
3/13/2014,22576,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2OB,498,5,4.23,3,0,0
3/13/2014,19904,Iran,5135,Win8,Small,BlueFlshOrangeBtn,LP,26088,478,180.38,170,56,6
3/13/2014,22956,Iran,4286,Vista,Small,CleanOrngbtnCer,LP,1177,238,66.64,147,50,0
3/13/2014,25228,Iran,3761,Vista,Small,noam,LP-GEN1,4589,56,30.98,37,12,0
3/13/2014,21594,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,13141,234,89.42,88,37,4
3/13/2014,19959,Iran,5043,Win7,Small,BlueFlshOrangeBtn,LP,1536,59,23.6,23,3,0
3/13/2014,21599,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,7510,160,50.69,68,24,1
3/13/2014,22574,Ivory Coast,3761,Win8,Small,CleanOrngbtnCer,LP2OB,1948,16,16.56,10,8,2
3/13/2014,19504,Barbedos,5226,Vista,Small,BlueFlshOrangeBtn,LP,98,5,1.25,3,1,0
3/13/2014,20108,Barbedos,5013,XP,Small,BlueFlshOrangeBtn,LP,13,0,0,,,
3/13/2014,24040,Iran,3761,Win7,Small,GrayGen,LP,67729,771,457.08,404,147,7
3/13/2014,24115,Iran,4502,Vista,Big,CleanblubtnCer,LP,1054,8,4,3,1,0
3/13/2014,24933,Iran,6684,Win8,Small,GrayGen,LP-GEN1,3350,23,14.74,10,6,0
3/13/2014,19964,Iran,5614,Vista,Small,BlueFlshOrangeBtn,LP,22,1,0.38,0,0,0
3/13/2014,22872,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,8386,174,57.86,63,20,3
3/13/2014,19947,Iran,5614,Win8,Small,BlueFlshOrangeBtn,LP,62,1,0.22,,,
3/13/2014,22045,Iran,3761,Vista,Small,CleanGrnbtnCer,LP2OB,5897,63,39.8,36,9,1
3/13/2014,17184,Uzbekistan,,Vista,Small,simple1red,,2197,25,14.17,13,6,0
3/13/2014,17158,Iran,,Vista,Small,simple1red,,820,66,17.16,27,9,0
3/13/2014,20170,Iran,6084,XP,Small,BlueFlshOrangeBtn,LP,18,0,0,0,0,0
3/13/2014,21343,Iran,4470,Win7,Small,BlueFlshOrangeBtn,LP2OB,25,0,0,0,0,0
3/13/2014,21004,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,5482,171,38.37,74,26,0
3/13/2014,19501,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,8286,172,57.1,67,20,2
3/13/2014,22300,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,374,38,17.1,17,10,0
3/13/2014,24048,Iran,5135,Win8,Small,CleanOrngbtnCer,LP,33,0,0.23,1,1,1
3/13/2014,19348,Iran,5157,Vista,Small,simple1red,LP,11,1,0.27,,,
3/13/2014,24678,Ivory Coast,3761,Win7,Small,AvailBlue,LP-GEN1,5889,79,50.06,49,19,0
3/13/2014,23002,Iran,5862,Win8,Small,CleanOrngbtnCer,LP,89,1,0.2,,,
3/13/2014,24917,Iran,4619,Win7,Small,BlueFlshOrangeBtn,LP,4780,362,72.4,98,41,2
3/13/2014,24042,Iran,5135,Vista,Small,GrayGen,LP,7653,138,52.81,76,26,2
3/13/2014,20747,Uzbekistan,ALL,Win8,Big,simple,LP,311,20,5,11,4,0
3/13/2014,20172,Iran,6082,Win8,Small,BlueFlshOrangeBtn,LP,64,2,0.56,1,0,0
3/13/2014,20764,Barbedos,ALL,Win7,Big,simple,LP,2683,200,40,115,49,0
3/13/2014,24039,Iran,3761,Win8,Small,GrayGen,LP,13848,186,93.37,110,45,2
3/13/2014,24630,Iran,5059,Vista,Big,GrayGen,LP-GEN1,16478,234,70.2,102,31,0
3/13/2014,20162,Iran,6084,Win7,Small,BlueFlshOrangeBtn,LP,105,2,0.56,1,0,0
3/13/2014,20164,Iran,6082,Vista,Small,BlueFlshOrangeBtn,LP,2,1,0.24,,,
3/13/2014,21598,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,4413,103,29.79,48,19,1
3/13/2014,20644,Iran,4390,Win8,Big,Cleanblubtn,LP,17,0,0.05,1,1,0
3/13/2014,22040,Iran,5135,Vista,Small,Cleanblubtn,LP2OB,6911,83,47.69,51,23,3
3/13/2014,22871,Iran,5135,Win8,Small,Cleanblubtn,LP,20967,235,145.72,144,60,5
3/13/2014,17159,Iran,5330,Win7,Small,simple1red,LP,1048,36,8.64,23,11,2
3/13/2014,21982,Iran,All,Win8,Small,CleanblubtnCer,LP,141,0,0,0,0,0
3/13/2014,20763,Ivory Coast,ALL,Win8,Big,simple,LP,391,36,9,21,9,1
3/13/2014,22036,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2GB,7707,134,53.18,43,12,0
3/13/2014,19961,Iran,5862,Win7,Small,BlueFlshOrangeBtn,LP,84,2,0.34,0,0,0
3/13/2014,21986,Iran,All,Win8,Big,CleanblubtnCer,LP,8507,90,18,29,10,0
3/13/2014,23349,Iran,5330,XP,Small,CleanOrngbtnCer,LP2GB,288,0,0,,,
3/13/2014,22039,Iran,5135,Win8,Small,Cleanblubtn,LP2OB,13268,157,91.89,90,43,4
3/13/2014,24628,Iran,5059,Win7,Big,GrayGen,LP-GEN1,19,0,0,,,
3/13/2014,23480,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,421,45,18,29,13,0
3/13/2014,19901,Barbedos,5330,Win8,Small,BlueFlshOrangeBtn,LP,26,2,0.5,1,1,0
3/13/2014,25326,Iran,4470,Win7,Small,noam,LP-GEN1,46137,600,168,325,111,8
3/13/2014,23468,Iran,3761,Win7,Small,BlueFlshOrangeBtn,LP,1,0,0.01,,,
3/13/2014,21346,Iran,4470,Vista,Small,BlueFlshOrangeBtn,LP2OB,10567,250,72.31,103,37,5
3/13/2014,21922,Iran,6374,Win8,Big,Clean2GrnBtn,LP2GB,3,1,0.25,,,
3/13/2014,24629,Iran,5059,Win8,Big,GrayGen,LP-GEN1,46149,549,137.25,250,103,7
3/13/2014,20865,Ivory Coast,4470,Win8,Small,simple,LP,8,0,0,,,
3/13/2014,20556,Uzbekistan,5156,XP,Big,Cleanblubtn,LP,1965,12,4.35,5,0,0
3/13/2014,21865,Uzbekistan,All,XP,Big,Clean2GrnBtn,LP2GB,432,28,7,18,3,0
3/13/2014,23107,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,47052,450,139.5,220,105,1
3/13/2014,20252,Iran,3761,Vista,Small,Cleanblubtn,LP,4575,47,30.88,25,11,0
3/13/2014,21867,Uzbekistan,All,Win7,Big,Clean2GrnBtn,LP2GB,815,35,7,11,4,0
3/13/2014,19366,Barbedos,5061,Vista,Big,simple,LP,40,9,1.89,1,1,0
3/13/2014,22420,Iran,6404,Win7,Big,CleanOrngbtnCer,LP2GB,25,0,0,,,
3/13/2014,19974,Iran,5807,Win7,Big,simple,LP,55,0,0,,,
3/13/2014,23115,Iran,5059,Win8,Big,Clean2orngBtn,LP2OB,49009,624,149.76,271,124,0
3/13/2014,20171,Iran,6085,XP,Small,BlueFlshOrangeBtn,LP,15,1,0.3,1,1,0
3/13/2014,23001,Iran,5862,Win7,Small,CleanOrngbtnCer,LP,104,3,0.6,,,
3/13/2014,24117,Iran,4502,Win8,Big,CleanblubtnCer,LP,850,14,7,10,6,0
3/13/2014,19955,Iran,5614,Win7,Small,BlueFlshOrangeBtn,LP,162,7,1.54,0,0,0
3/13/2014,17179,Uzbekistan,,XP,Small,simple1red,LP,32,7,2.52,4,0,0
3/13/2014,19965,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,4026,85,27.18,34,9,0
3/13/2014,22298,Iran,5372,XP,Small,BlueFlshOrangeBtn,LP,153,17,5.95,10,1,0
3/13/2014,20745,Uzbekistan,ALL,Vista,Big,simple,LP,265,22,5.5,17,6,0
3/13/2014,19944,Iran,5862,XP,Small,BlueFlshOrangeBtn,LP,8,2,0.34,,,
3/13/2014,21926,Iran,6374,Win7,Big,simple,LP2GB,89,1,0.25,,,
3/13/2014,19967,Iran,5043,Vista,Small,BlueFlshOrangeBtn,LP,309,21,7.35,5,0,0
3/13/2014,21984,Iran,All,Vista,Big,CleanblubtnCer,LP,1563,25,5,9,5,0
3/13/2014,20161,Iran,6083,Win7,Small,BlueFlshOrangeBtn,LP,132,3,0.84,0,0,0
3/13/2014,20753,Ivory Coast,ALL,Vista,Big,simple,LP,99,17,4.25,7,2,0
3/13/2014,21345,Iran,4470,Win7,Small,Clean2GrnBtn,LP2GB,49283,785,180.55,302,111,4
3/13/2014,21344,Iran,4470,Win7,Small,Clean2orngBtn,LP2OB,54,0,0,1,1,0
3/13/2014,19545,Iran,4470,XP,Small,BlueFlshOrangeBtn,LP,3951,88,17.33,30,4,0
3/13/2014,21606,Iran,3761,Win7,Small,Cleanblubtn,LP2GB,28,0,0.19,3,0,2
3/13/2014,19510,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,174,2,0.6,0,0,0
3/14/2014,21598,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,3984,76,26.89,32,12,0
3/14/2014,21864,Uzbekistan,All,Vista,Big,Clean2GrnBtn,LP2GB,241,16,4,9,4,0
3/14/2014,24664,Iran,3761,Win7,Small,GrayGen,LP-GEN1,69,0,0.47,1,1,1
3/14/2014,25288,Uzbekistan,3761,Win7,Small,noam,LP-GEN1,22428,214,98.68,91,43,2
3/14/2014,21347,Iran,4470,Vista,Small,Cleanblubtn,LP2OB,7763,127,32.63,65,25,1
3/14/2014,24677,Iran,5135,Win7,Small,AvailBlack,LP-GEN1,46,0,0.32,0,0,1
3/14/2014,19354,Barbedos,5330,Vista,Small,simple1red,LP,27,1,0.25,0,0,0
3/14/2014,20644,Iran,4390,Win8,Big,Cleanblubtn,LP,20,0,0.06,,,
3/14/2014,22957,Iran,4286,Win8,Small,CleanOrngbtnCer,LP,1890,247,66.69,114,49,0
3/14/2014,22055,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,15726,167,68.47,103,27,1
3/14/2014,20252,Iran,3761,Vista,Small,Cleanblubtn,LP,3994,53,26.96,29,12,0
3/14/2014,24663,Iran,5135,Win7,Small,GrayGen,LP-GEN1,60,0,0.41,2,0,0
3/14/2014,21866,Uzbekistan,All,Win8,Big,Clean2GrnBtn,LP2GB,265,13,3.25,6,4,0
3/14/2014,19903,Iran,5586,Win8,Small,BlueFlshOrangeBtn,LP,38,2,0.4,1,0,0
3/14/2014,23112,Iran,5059,XP,Big,Clean2orngBtn,LP2OB,24553,294,58.8,139,32,1
3/14/2014,20957,Iran,5061,Win8,Big,Clean2orngBtn,LP2OB,8,0,0,,,
3/14/2014,20100,Barbedos,5061,XP,Big,BlueFlshOrangeBtn,LP,4545,37,8.51,14,4,0
3/14/2014,19940,Iran,3761,XP,Small,BlueFlshOrangeBtn,LP,6292,131,42.91,44,5,1
3/14/2014,23001,Iran,5862,Win7,Small,CleanOrngbtnCer,LP,227,2,0.4,,,
3/14/2014,19968,Iran,5013,Vista,Small,BlueFlshOrangeBtn,LP,130,8,4,7,2,0
3/14/2014,24117,Iran,4502,Win8,Big,CleanblubtnCer,LP,924,12,6,6,3,1
3/14/2014,19962,Iran,5583,Win7,Small,BlueFlshOrangeBtn,LP,122,1,0.28,0,0,0
3/14/2014,19943,Iran,5013,XP,Small,BlueFlshOrangeBtn,LP,443,38,9.88,23,1,0
3/14/2014,22049,Iran,3761,Win8,Small,BlueFlshBlueBtn,LP2OB,9,0,0.06,2,0,0
3/14/2014,20101,Barbedos,5061,Win8,Big,BlueFlshOrangeBtn,LP,20,0,0,,,
3/14/2014,19949,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,65,0,0,0,0,0
3/14/2014,19973,Iran,5807,Win8,Big,simple,LP,7,0,0,,,
3/14/2014,23472,Iran,3761,Win8,Small,Cleanblubtn,LP2OB,8230,102,56.82,61,25,0
3/14/2014,24114,Iran,5013,Win8,Small,CleanOrngbtnCer,LP,675,48,19.2,39,24,0
3/14/2014,20945,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,8,0,0.06,0,0,0
3/14/2014,19520,Barbedos,5226,XP,Small,BlueFlshOrangeBtn,LP,98,6,2.4,3,0,0
3/14/2014,23311,Ivory Coast,4470,Vista,Small,BlueFlshOrangeBtn,LP,533,11,3.74,9,4,0
3/14/2014,25227,Iran,3761,Win8,Small,noam,LP-GEN1,5935,89,40.06,51,19,0
3/14/2014,23108,Iran,5059,Win7,Big,CleanOrngbtnCer,LP2OB,148890,1081,399.97,557,162,8
3/14/2014,20754,Barbedos,ALL,XP,Big,simple,LP,398,46,11.5,26,8,0
3/14/2014,24044,Iran,5135,Win8,Small,GrayGen,LP,14740,249,101.71,143,62,1
3/14/2014,19505,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,773,11,6.57,6,2,0
3/14/2014,20764,Barbedos,ALL,Win7,Big,simple,LP,2020,173,34.6,92,33,0
3/14/2014,20005,Iran,5135,Win7,Small,BlueFlshOrangeBtn,LP,42766,666,296.02,290,108,5
3/14/2014,22298,Iran,5372,XP,Small,BlueFlshOrangeBtn,LP,167,20,7,13,4,0
3/14/2014,22045,Iran,3761,Vista,Small,CleanGrnbtnCer,LP2OB,4814,58,32.49,42,17,1
3/14/2014,19972,Iran,5807,XP,Big,simple,LP,10,1,0.28,,,
3/14/2014,19905,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,67,0,0,0,0,0
3/14/2014,21984,Iran,All,Vista,Big,CleanblubtnCer,LP,1743,27,5.4,11,4,0
3/14/2014,20171,Iran,6085,XP,Small,BlueFlshOrangeBtn,LP,35,0,0,0,0,0
3/14/2014,19518,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,87,6,1.8,3,2,0
3/14/2014,20111,Barbedos,5013,Vista,Small,BlueFlshOrangeBtn,LP,11,0,0,,,
3/14/2014,22992,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,1058,23,8.99,8,2,0
3/14/2014,20752,Barbedos,ALL,Vista,Big,simple,LP,386,38,9.5,15,4,0
3/14/2014,19902,Barbedos,3761,Win8,Small,BlueFlshOrangeBtn,LP,6249,151,43.7,46,17,0
3/14/2014,24918,Iran,5003,Win7,Small,BlueFlshOrangeBtn,LP,4092,82,18.04,,,
3/14/2014,20163,Iran,6085,Win7,Small,BlueFlshOrangeBtn,LP,53,2,0.56,1,1,0
3/14/2014,20175,Iran,6085,Win8,Small,BlueFlshOrangeBtn,LP,128,1,0.28,0,0,0
3/14/2014,20110,Barbedos,5013,Win7,Small,BlueFlshOrangeBtn,LP,165,2,0.46,0,0,0
3/14/2014,19544,Iran,4470,Vista,Small,BlueFlshOrangeBtn,LP,1661,30,7.31,12,5,0
3/14/2014,21594,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,12742,256,88.75,96,35,1
3/14/2014,23115,Iran,5059,Win8,Big,Clean2orngBtn,LP2OB,47064,521,125.04,222,90,8
3/14/2014,20249,Iran,3761,XP,Small,Cleanblubtn,LP,5527,83,37.31,42,8,0
3/14/2014,20167,Iran,6085,Vista,Small,BlueFlshOrangeBtn,LP,7,1,0.24,,,
3/14/2014,22956,Iran,4286,Vista,Small,CleanOrngbtnCer,LP,854,159,44.52,106,29,0
3/14/2014,20557,Uzbekistan,5156,Vista,Big,Cleanblubtn,LP,1205,5,2.37,1,0,0
3/14/2014,22576,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2OB,483,2,4.11,3,1,0
3/14/2014,24041,Iran,3761,Vista,Small,GrayGen,LP,5546,83,37.44,48,15,1
3/14/2014,20094,Barbedos,4470,Vista,Small,BlueFlshOrangeBtn,LP,3950,74,15.54,12,6,0
3/14/2014,20160,Iran,6082,Win7,Small,BlueFlshOrangeBtn,LP,76,1,0.28,,,
3/14/2014,23091,Iran,4286,Vista,Small,BlueFlshOrangeBtn,LP2GB,699,99,26.73,55,13,0
3/14/2014,21344,Iran,4470,Win7,Small,Clean2orngBtn,LP2OB,19,0,0,1,0,0
3/14/2014,19506,Ivory Coast,5226,Vista,Small,BlueFlshOrangeBtn,LP,1,1,0.25,,,
3/14/2014,20172,Iran,6082,Win8,Small,BlueFlshOrangeBtn,LP,66,2,0.56,0,0,0
3/14/2014,22054,Iran,5059,XP,Big,CleanOrngbtnCer,LP2OB,24426,259,64.75,151,28,1
3/14/2014,22577,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2GB,471,6,4,5,3,1
3/14/2014,21273,Ivory Coast,3761,Vista,Small,simple,LP2GB,606,8,5.15,8,4,0
3/14/2014,25228,Iran,3761,Vista,Small,noam,LP-GEN1,3526,60,23.8,35,14,0
3/14/2014,24678,Ivory Coast,3761,Win7,Small,AvailBlue,LP-GEN1,6484,74,55.11,35,8,0
3/14/2014,21926,Iran,6374,Win7,Big,simple,LP2GB,37,0,0,,,
3/14/2014,19955,Iran,5614,Win7,Small,BlueFlshOrangeBtn,LP,113,5,1.1,2,0,0
3/14/2014,24048,Iran,5135,Win8,Small,CleanOrngbtnCer,LP,11,0,0.08,3,1,1
3/14/2014,17179,Uzbekistan,,XP,Small,simple1red,LP,18,4,1.44,2,0,0
3/14/2014,24931,Iran,5135,Win7,Small,noam,LP-GEN1,58318,657,402.39,360,136,5
3/14/2014,20165,Iran,6083,Vista,Small,BlueFlshOrangeBtn,LP,7,0,0,,,
3/14/2014,19514,Ivory Coast,5226,Win7,Small,BlueFlshOrangeBtn,LP,67,3,0.75,3,1,0
3/14/2014,24917,Iran,4619,Win7,Small,BlueFlshOrangeBtn,LP,3281,295,59,87,34,2
3/14/2014,19512,Barbedos,5226,Win7,Small,BlueFlshOrangeBtn,LP,312,5,1.25,2,2,0
3/14/2014,20093,Barbedos,4470,Win7,Small,BlueFlshOrangeBtn,LP,18904,213,34.08,79,25,1
3/14/2014,20247,Iran,5135,Win8,Small,Cleanblubtn,LP,20404,237,141.9,130,51,1
3/14/2014,19904,Iran,5135,Win8,Small,BlueFlshOrangeBtn,LP,25838,503,178.69,205,92,7
3/14/2014,21606,Iran,3761,Win7,Small,Cleanblubtn,LP2GB,30,0,0.2,1,0,1
3/14/2014,22300,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,602,63,28.35,27,11,0
3/14/2014,25326,Iran,4470,Win7,Small,noam,LP-GEN1,49262,560,156.8,276,85,3
3/14/2014,17159,Iran,5330,Win7,Small,simple1red,LP,1007,29,6.96,17,7,1
3/14/2014,19501,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,7940,179,54.74,76,26,1
3/14/2014,21597,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,3510,55,23.69,19,3,0
3/14/2014,22039,Iran,5135,Win8,Small,Cleanblubtn,LP2OB,13898,171,95.76,114,61,4
3/14/2014,20103,Barbedos,5061,Vista,Big,BlueFlshOrangeBtn,LP,3948,25,5.75,8,3,0
3/14/2014,19963,Iran,5876,Win7,Small,BlueFlshOrangeBtn,LP,158,2,0.6,1,0,0
3/14/2014,23349,Iran,5330,XP,Small,CleanOrngbtnCer,LP2GB,10,0,0,,,
3/14/2014,20944,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,7221,154,49.82,61,21,1
3/14/2014,23473,Iran,3761,Win8,Small,CleanGrnbtnCer,LP2OB,9946,105,66.87,54,23,0
3/14/2014,21983,Iran,All,XP,Small,CleanblubtnCer,LP,22,1,0.2,1,1,0
3/14/2014,23462,Iran,5135,XP,Small,Cleanblubtn,LP2OB,16,0,0.11,1,0,0
3/14/2014,19946,Iran,5876,XP,Small,BlueFlshOrangeBtn,LP,9,0,0,,,
3/14/2014,20865,Ivory Coast,4470,Win8,Small,simple,LP,18,1,0.36,,,
3/14/2014,21718,Iran,5043,XP,Small,BlueFlshOrangeBtn,LP,240,19,2.28,4,1,0
3/14/2014,24043,Iran,5135,Win7,Small,GrayGen,LP,80683,981,556.62,511,206,8
3/14/2014,19509,Iran,5135,Win7,Small,BlueFlshOrangeBtn,LP,60913,1000,420.17,398,130,3
3/14/2014,19503,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP,3911,121,27.97,48,22,0
3/14/2014,19970,Iran,5583,Vista,Small,BlueFlshOrangeBtn,LP,0,1,0.28,,,
3/14/2014,20248,Iran,5135,Vista,Small,Cleanblubtn,LP,5749,79,40.85,47,18,0
3/14/2014,19364,Barbedos,5061,Win7,Big,simple,LP,31,0,0,,,
3/14/2014,20591,Iran,5226,Win7,Small,Cleanblubtn,LP,324,8,2.88,4,2,0
3/14/2014,21272,Ivory Coast,3761,Vista,Small,Cleanblubtn,LP2GB,535,4,4.55,1,1,0
3/14/2014,24630,Iran,5059,Vista,Big,GrayGen,LP-GEN1,15611,244,73.2,130,29,1
3/14/2014,21195,Iran,5061,Win8,Big,Cleanblubtn,LP2GB,8,0,0,,,
3/14/2014,19517,Iran,5135,XP,Small,BlueFlshOrangeBtn,LP,9,0,0.06,,,
3/14/2014,22987,Ivory Coast,3761,Win7,Small,BlueFlshOrangeBtn,LP,12558,217,106.64,87,42,0
3/14/2014,21922,Iran,6374,Win8,Big,Clean2GrnBtn,LP2GB,23,0,0,,,
3/14/2014,21985,Iran,All,Win7,Big,CleanblubtnCer,LP,18713,183,36.6,59,23,3
3/14/2014,24180,Iran,5543,Win7,Small,CleanblubtnCer,LP,12,0,0,,,
3/14/2014,22984,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,2813,45,23.82,17,10,1
3/14/2014,23002,Iran,5862,Win8,Small,CleanOrngbtnCer,LP,103,0,0,,,
3/14/2014,22985,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,2198,45,18.6,14,3,0
3/14/2014,20174,Iran,6084,Win8,Small,BlueFlshOrangeBtn,LP,38,1,0.28,1,0,0
3/14/2014,24039,Iran,3761,Win8,Small,GrayGen,LP,12246,179,82.66,96,48,4
3/14/2014,25224,Iran,5135,Win8,Small,noam,LP-GEN1,12125,173,83.66,101,42,2
3/14/2014,20747,Uzbekistan,ALL,Win8,Big,simple,LP,360,28,7,15,7,0
3/14/2014,24933,Iran,6684,Win8,Small,GrayGen,LP-GEN1,3028,27,13.29,13,2,0
3/14/2014,19343,Iran,5586,Win7,Small,simple1red,LP,304,9,3.15,2,0,0
3/14/2014,21004,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,4641,132,32.94,53,20,0
3/14/2014,19951,Iran,5013,Win8,Small,BlueFlshOrangeBtn,LP,27,0,0,,,
3/14/2014,23351,Iran,5330,Win7,Small,CleanOrngbtnCer,LP2GB,9,0,0,,,
3/14/2014,21271,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,1047,25,8.9,15,5,0
3/14/2014,20745,Uzbekistan,ALL,Vista,Big,simple,LP,185,25,6.25,9,3,0
3/14/2014,20251,Iran,3761,Win8,Small,Cleanblubtn,LP,12502,152,84.3,76,34,1
3/14/2014,20863,Ivory Coast,4470,Win7,Small,simple,LP,15,0,0,,,
3/14/2014,23003,Iran,5862,Vista,Small,CleanOrngbtnCer,LP,14,0,0,,,
3/14/2014,22088,Iran,3789,Vista,Big,CleanOrngbtnCer,LP2OB,10,0,0.03,,,
3/14/2014,23479,Iran,5372,Win7,Small,Cleanblubtn,LP2OB,1705,309,117.42,185,59,3
3/14/2014,24045,Iran,3761,Vista,Small,CleanOrngbtnCer,LP,4497,54,30.35,31,8,0
3/14/2014,20173,Iran,6083,Win8,Small,BlueFlshOrangeBtn,LP,43,5,1.4,3,0,0
3/14/2014,23313,Ivory Coast,4470,Win8,Small,BlueFlshOrangeBtn,LP,1049,11,4.4,1,0,0
